WEC,661942
PKG,-422964
MET,-46878
ANET,-925243
ABT,106967
HCA,901133
WAT,524429
COO,-831483
CAH,-230009
SEE,-240141
LEN,-235262
ALL,-19840
ARNC,695917
K,231925
UA,477891
JNJ,449073
APA,-756868
CAT,-933277
HUM,-837212
BK,885972
EOG,598244
GPC,-254881
GD,260759
ITW,859394
LLY,27707
AVY,-168166
EQR,535798
EMN,435731
ADM,183406
HPE,10718
IFF,-185398
LEN,643377
FCX,-507576
WFC,-582465
IFF,-330519
JEC,-771264
PM,197201
EIX,342266
TMO,-446197
PHM,-423129
CAH,-639890
VAR,-268820
WAB,894792
MCK,966730
AFL,700731
BMY,216968
FMC,-898407
MSCI,-465796
SNA,-168995
MSI,4602
WU,792141
UDR,161329
GD,346867
AZO,-715669
HCA,-308186
MET,-652305
SYY,683255
FL,-57538
PKG,-85046
FLT,83542
MTD,784803
DHI,-618337
SPGI,-538652
KO,979072
FLR,-260150
REG,-134700
WHR,-187319
MET,30396
MO,-218269
TFX,529584
DLR,-735764
AVY,-903772
BBT,861345
LMT,213880
ORCL,-602878
APA,-739345
CVS,-776235
LLY,-249660
GM,759675
LLY,956605
XEC,884019
FTV,577220
MAC,649030
SJM,-751263
JEC,826930
GWW,-209717
IP,914665
HUM,907461
FTV,-447288
BWA,280364
BLK,-523350
SCHW,-243715
CBRE,-495436
C,708648
PKG,724977
FBHS,53557
RF,-671984
HUM,-652058
NRG,41256
MKC,255068
DLR,-704365
BR,12470
A,472328
CL,469051
SEE,-987393
PVH,-174127
MS,-136387
CVX,624638
GE,824625
IFF,-749596
CE,-753100
COG,-886590
DRI,-913364
AFL,123261
AOS,586577
NRG,912525
GWW,-990546
AAP,338804
CCI,-601617
AIV,110358
ED,-519832
TGT,-70808
ED,497893
UAL,-410788
NCLH,-11124
EQR,-427036
PKI,-833421
FTV,64355
CNC,-896433
PNW,557321
F,-206175
SYK,-760581
JEC,469308
PKG,478194
AON,-336069
MRK,6280
AMG,-229510
MO,-143591
RTN,516507
ORCL,-259513
EIX,-703307
MHK,-835434
APH,199236
APA,-507009
A,-447812
MCK,261981
IR,-111763
F,-389578
CVX,225537
UNH,-880204
BEN,449893
PGR,-880200
SLG,-801865
AIG,817756
FLS,977718
IR,536578
ITW,328712
MRO,421720
AGN,-388911
URI,593077
FTI,-221969
USB,586212
JNJ,-890081
EL,261946
PM,568867
ABT,-837031
IFF,-853290
WM,-122858
HLT,162035
UNH,408354
KO,-36977
MSCI,-444336
MS,-319131
COG,897181
DHI,-370441
WFC,-285550
NUE,-18064
ADM,113255
COF,-979926
AEE,122956
MMC,-816264
CAT,-354929
DLR,394177
PWR,-993703
DRI,-940503
PVH,-539329
UDR,-513694
LEN,147433
LYB,-942201
MTD,587973
AFL,845673
APC,296768
WAB,-899094
AIV,-989905
BEN,855733
VFC,-143039
CMG,573022
VLO,144461
SJM,-7358
OXY,770399
EFX,-591131
HES,-508001
AIG,-648476
MHK,-9887
MLM,720571
LUV,-36506
EMN,-990252
DHI,-647372
DRE,-803241
MAA,-183975
HES,221204
AIG,643792
PPL,-51235
M,982740
MET,-971063
GM,134297
GPC,595866
ITW,-400302
ACN,-141762
ITW,717369
O,441882
HIG,881729
MDT,-279299
MSI,47862
KMX,988944
HLT,-346791
VTR,-33273
KR,-899548
PM,-550749
AVB,-928693
FRC,719923
AVB,-448682
PG,-246807
EXR,501413
GS,-931273
AEE,-333506
CHD,582826
MKC,106077
FCX,-419341
LLL,890685
EMN,767297
AOS,-62050
FL,-511766
MRO,-830621
CMG,-54323
TSS,-999174
DRE,-290422
UA,980130
CCL,895551
LIN,959635
AVB,-882058
PKI,546262
DOW,-951647
BRK.B,-552946
FIS,484355
PGR,-689802
WAB,157255
CAH,56217
WMT,-466263
F,406786
XEC,652187
MAC,-971905
SHW,323766
AMG,-700227
CCL,785462
TMK,935920
IP,-402605
PNW,613423
ANET,-539618
CFG,214137
XOM,-843466
DLR,-350427
LLY,-841099
CBS,509975
CAG,745477
COTY,-427303
NCLH,121892
DRE,658823
ICE,821086
MO,141926
FLR,821419
IFF,-77654
MAC,440373
AMG,-646403
AZO,-289340
TMO,468034
MA,-959186
DHI,396532
NRG,499047
WMT,-649616
COTY,359359
HES,-348021
AOS,-596412
ROL,-630455
STZ,190987
JNJ,830605
ZBH,680065
MO,-183247
CL,745084
UHS,49537
DE,107810
AWK,-130251
FRT,740283
DAL,-430297
UAL,-264020
EVRG,-504134
HCA,527037
BMY,-239921
DTE,209018
NI,267084
GS,144054
AMG,94018
STT,-706349
MMM,957579
HIG,-874325
ADM,-772497
CL,-149817
FTV,-588619
RMD,274605
ARNC,-192604
AEP,-248755
PHM,-583227
EFX,399723
VFC,807834
LB,881476
ZBH,346230
RHI,535611
OXY,758776
PPG,174586
COO,-498068
BA,207530
OXY,473146
XEC,-422539
EVRG,873555
MLM,207905
ECL,809743
UHS,-879723
JEC,-706477
UDR,573479
CLX,104743
NUE,-201977
VFC,-37912
MAA,-223268
ROP,286128
CBS,776434
MET,792323
LB,610146
HCP,-889526
PRGO,736080
PVH,466682
PRGO,-259838
UAL,-456430
BEN,752149
PG,212719
PPG,-693801
CRM,619454
MCD,-319441
VTR,363877
GE,-348243
FMC,531149
NOV,-308553
HRB,194663
CLX,687748
MCK,-196620
AMT,800845
OXY,-641979
EMN,56785
PNR,-235379
KO,-483842
URI,-536072
EIX,390644
LUV,136634
HCP,197522
ZBH,-390878
SCHW,-618468
PHM,360839
AOS,875616
HP,602072
MLM,79644
ESS,351948
NUE,161803
HUM,-44057
O,-252243
HBI,-330829
MLM,-575005
PHM,-481882
TIF,-40292
CPB,303488
AWK,-773140
IVZ,-91712
CBRE,-560767
CFG,438908
CAH,-199713
UAL,-496142
O,-954240
RHT,-884990
TEL,-188454
PPL,-920446
DGX,427750
STZ,441961
F,597114
BSX,590507
CCL,472001
NEM,319890
UDR,-599949
ESS,872276
EVRG,785435
HLT,-174332
AEP,39828
JWN,-245044
DTE,-264275
RF,82979
PPL,-576070
CAG,-232149
MAA,929212
OKE,780538
F,-305403
BBT,412843
GPN,501015
TFX,-382201
COO,-499815
IR,-315601
MCD,507474
ARNC,412510
CPRI,-306999
HES,-789671
UA,-511624
EMN,-365271
ANET,483951
ED,848478
XOM,-310777
JEC,-544555
MAC,-6312
OMC,297551
LNT,-41895
ACN,680680
PHM,-702124
FL,396451
MRK,65298
BK,8952
PFE,-855042
DLR,-468535
EVRG,774584
COF,174319
BSX,-15933
TSS,-59839
FLT,-142048
MLM,-916307
DIS,570771
HUM,363104
O,614494
SWK,501006
NRG,-816600
SLG,-722413
AEE,-815257
FRC,306800
HP,211772
BBT,-819370
EFX,836918
XOM,167848
MKC,781330
CAH,754647
TXT,-205882
GPS,-142738
MLM,-305053
HCP,-796875
AME,-302786
LLY,564260
ADS,-871023
BHGE,-673356
MHK,15726
ECL,-671130
BMY,756899
HFC,-533583
DRE,-338677
RHT,-307859
TDG,-430888
O,-658749
MA,-364124
LH,91664
HCA,209727
ZBH,413676
PVH,280925
FTV,591036
VAR,282864
PHM,753348
MRO,-624429
FLR,338459
FBHS,510985
IFF,-478895
PLD,-580638
DRE,493585
DOV,-393105
VAR,-182511
BBT,-796662
PH,64652
CFG,150457
BBT,422026
GWW,119084
MLM,-341250
CBS,-817950
HD,447720
HP,-345675
MA,375772
NOV,-250930
PVH,-859217
MET,-62136
RHT,145991
SWK,-935294
HST,708656
HAL,-18732
AEE,562198
COG,659390
ACN,880174
UAL,-223873
NOV,-786394
IFF,77276
MTD,763878
SLB,900831
RHI,-990829
CTL,649654
PM,-953007
UAL,974136
COTY,-391958
NUE,-374806
MPC,935301
HIG,461746
OXY,-496655
TMO,59330
CLX,-639689
MAC,-383532
SJM,576289
CVX,-384629
UA,-693365
IPG,-333954
CCL,-776698
IR,-154145
HAL,728023
LNT,906737
NBL,-592694
ECL,464221
HCP,-807159
NLSN,236134
AWK,-269350
AMT,-647856
L,448673
UAA,-750279
NSC,628415
AWK,156353
TFX,601738
LUV,638681
PNW,984373
BR,117091
MRO,785112
HRS,-91730
DHI,-531983
WAB,250632
M,-744105
LEN,546041
UA,-539196
AWK,-129204
ED,799385
CCL,-795305
IRM,-816098
EMN,647106
PNW,-800630
HAL,-274650
NEE,846632
MCD,-462657
CVX,324519
EVRG,-890392
MCD,-665188
APTV,-839361
CMS,-592423
HPQ,-210974
WAT,-650456
BRK.B,-436945
DLR,-705023
NRG,493987
UAL,356342
PNW,-537664
PLD,37052
BR,60145
HLT,857757
SJM,55693
CFG,611577
LLY,859258
HPQ,-5041
O,-140653
TIF,-742691
BA,-848198
SLB,974479
EOG,-902970
PHM,477488
PKG,-31994
COTY,848209
NUE,-889352
FTI,105481
KR,-911792
APA,551170
RJF,206255
VAR,-525173
HES,166792
C,-261165
BK,-233351
AOS,-168534
RHT,-483477
UAA,572283
OXY,595906
PPG,319814
NRG,-376405
CBS,-847162
EOG,791296
PG,-963581
CAH,590798
KEY,-871118
PH,372868
TWTR,165590
MLM,101188
LLL,643318
SWK,-872338
IQV,-73959
CCL,809765
MLM,235478
AWK,-977373
EVRG,62624
MRO,943577
AIV,517777
CAG,410482
XOM,393049
CTL,-266250
DWDP,849001
STZ,-249757
PRGO,-437452
CF,-846084
NCLH,214096
AMT,629015
BWA,-21598
UHS,-829020
SJM,-956162
EL,579144
F,-27087
PXD,54034
BR,377930
ES,-406463
EOG,945984
EFX,772894
SCHW,364805
DOV,63731
APA,-913937
MSCI,122640
RSG,-159433
CXO,-801813
ARNC,-929246
FIS,530214
MCD,200708
RTN,288996
O,653921
MAA,-226568
O,-652242
ECL,-871448
HCP,-47677
EXC,61748
FBHS,698598
VLO,423301
SCHW,-155071
K,-317492
MSI,425041
ANET,-395385
KMX,165517
BMY,-535391
NRG,48667
DXC,263807
SYF,-775069
HON,-369907
PEG,915647
LEN,357102
DOV,-628184
BAC,713601
GM,796852
LUV,-142826
MMC,-653961
LUV,-331593
DRE,695747
PVH,449378
PXD,891742
TWTR,469617
CAH,12095
ITW,386811
PHM,-786525
ETR,-960548
TMK,-508749
HLT,-648235
FTV,-951367
BRK.B,-200117
AFL,413779
GD,116471
ARNC,-204216
WFC,-925417
K,-398330
PFE,-58167
KSU,108419
EVRG,333752
SCHW,533762
ABT,-468826
CBS,502934
CXO,-513842
BRK.B,388347
UHS,-755855
MRK,-360746
O,435982
NOC,-491098
AIG,-833057
AEE,804621
COP,515967
BF.B,-455736
HII,-896917
TGT,176149
ARNC,-490752
WEC,94851
TFX,-80599
LLY,-137987
FE,-616108
MRO,-408359
KR,777979
BMY,645045
JNPR,-184402
TWTR,-71287
ANTM,-337563
HUM,-208780
PHM,-57717
MAA,674424
FL,519787
AAP,960610
PGR,-890307
VNO,-525440
TXT,572944
VLO,405220
ZTS,9523
CAH,300742
TIF,-873318
FLT,851736
CMS,-50490
GPC,-92882
SWK,662796
MSCI,122798
LLL,515994
UNH,592948
FTI,752697
BAX,694263
LLY,-505866
M,-918498
MA,-366525
LEN,-80952
PNR,-216504
MET,-922933
MCK,782959
ABT,232798
LOW,765191
COF,-948672
MRO,877499
CBS,-515434
FMC,-330036
CXO,-533030
MMC,343980
GD,351812
FBHS,-3840
ED,738293
SYK,-40923
ZTS,-95663
TSS,-361107
FRC,44850
MAC,-788643
NEE,414596
EXC,-561341
NOC,890810
ROL,-684921
RHI,-219603
SJM,-962035
AOS,-145091
LYB,555446
HP,-369443
HP,579179
MCD,52706
PWR,-185931
UTX,985421
SWK,-209221
SWK,46730
M,-516822
HP,338817
HCA,560117
DVA,-390010
ACN,120838
ACN,-112533
TWTR,-913237
KSU,-617495
EVRG,-427406
EMN,34971
TIF,621597
MCK,-138629
TEL,-234428
AVB,-454462
DOV,655380
TMO,-874553
GLW,753229
O,436962
RCL,-158164
KEY,-497326
SEE,852086
HLT,-547718
PPL,665587
LMT,-770640
AME,-739611
BAC,493976
WAB,167046
PVH,-894260
LLL,126787
DHI,-436291
AIG,960507
XOM,858751
DRI,-764172
EIX,682034
A,-530053
FL,-946085
SCHW,270755
ES,-420060
KSU,347158
MAA,-250622
F,-463455
DFS,-924552
TDG,371639
SPGI,220029
WM,640331
MCK,831270
MKC,-12955
AEE,227717
OKE,-125980
LLL,350957
D,96122
CMI,99480
CMI,506678
KMI,657780
MDT,-484531
JEC,379421
WEC,-875485
JNJ,-269973
LIN,169587
NEM,187895
COP,360786
UA,-803051
AIV,46126
JEC,-877993
STZ,251062
PNR,-438672
GPN,548066
CRM,-152403
WFC,717236
PWR,-876097
MRO,595952
NI,-175
EVRG,-781507
PHM,-273508
ALB,22003
LB,-135584
JWN,150685
D,320831
HD,-709679
M,20229
TMK,618262
MKC,-646945
WMB,714461
XYL,816496
ZBH,-660618
TFX,646628
LMT,214534
MCK,650983
HES,597983
NOV,-606810
JWN,-374115
LEN,-637206
OMC,-700996
MHK,692209
UAA,-990214
CAT,-312863
APC,-933565
XEC,943418
PEG,662157
A,383599
GS,-972846
KIM,-125542
SWK,-778240
CMI,923075
COO,-211549
AMT,-622925
EIX,-735558
ABT,-485490
MET,-731113
WMT,-57972
CAG,-162052
HII,-88814
HES,-890829
MAC,-118159
PNC,-933094
GE,169378
BEN,-572649
PPG,-874660
CFG,-951133
HD,704391
RF,-180537
CI,151492
KR,891460
ED,-450776
DAL,517030
EW,615941
SEE,613318
HES,687104
VLO,-763491
FTI,834365
PXD,-610674
EFX,64213
PWR,-462498
EW,655026
COO,523886
WCG,-328053
ACN,185710
RL,-742699
BSX,931921
GM,-655178
COG,963430
F,-605781
HLT,-336750
MCD,380840
PWR,-647401
WMB,921846
OKE,917696
TEL,914917
CTL,885960
UTX,83970
ROL,-513095
KR,586589
CTL,873191
PH,478940
USB,-357795
LYB,17545
FBHS,-973940
WEC,455307
DOW,904842
HES,592875
JNJ,-415304
GS,-184963
COP,-450937
FBHS,-764207
DOW,-770418
ALB,446520
BEN,932767
ARNC,900203
CBRE,-598182
WAB,57834
OKE,306995
TMK,295868
VTR,325146
PSA,-553219
LMT,650374
MAA,233097
UNH,302574
PXD,636591
PGR,211549
CLX,183677
NOC,-783378
ESS,-948490
TXT,863894
GD,-804564
COG,-525795
BF.B,944292
ABT,461126
DFS,-948501
LB,-922565
MOS,-352952
NI,233013
AVY,-818557
SEE,-128199
IR,419330
ANET,773971
BAC,233434
AFL,112532
WMT,993549
CAH,-938217
NEM,386312
WMT,972223
IR,839486
SO,722870
O,-674251
UAL,466007
ZTS,292016
AZO,934279
FL,-644468
CCI,-591077
MDT,833907
MPC,308218
ED,-570303
TMK,-461783
COO,598079
AMP,263258
JNPR,-766302
PPG,587359
HCA,19108
WAB,-572491
TWTR,350197
MCO,-967932
SEE,170890
TXT,-601370
ALK,435735
EVRG,262126
STZ,757454
MTD,-124919
ARNC,-149796
CFG,-967527
O,-529015
CF,-907474
EQR,58609
BK,876173
PPL,-212619
SPG,546959
GE,134117
SCHW,469394
FLR,387518
DG,183612
PNR,550099
CRM,690277
TPR,931313
TAP,65268
LH,717789
A,746639
MSI,-399474
LH,697515
PRGO,-525716
PXD,739909
MS,-995436
BK,-743766
HST,935382
LLL,407559
APA,335693
MAC,-946771
CTL,246644
APTV,-603649
SCHW,590686
USB,475774
MHK,-913171
MSCI,-296960
CAG,-839612
AEE,132713
FLR,-950544
D,704974
BA,-27197
BRK.B,794836
KSU,-737413
APD,637612
VNO,165773
CMG,182315
CVX,441183
MTD,553367
C,-47937
CMG,192766
AIG,846943
WAB,902477
SWK,127360
WEC,462994
SYK,-441445
NOC,458348
IVZ,331179
WMT,180578
AMP,-747259
HAL,-638708
APA,114347
MTD,-588743
KSS,-917222
MET,417678
GD,323874
RSG,-493692
WEC,-417458
EXC,576381
ABC,-339922
NRG,149969
K,179267
RE,85078
ABT,246761
URI,31129
TSS,-299263
TGT,764270
MPC,967742
JNPR,937608
PRGO,915290
MET,-758101
CVX,-898817
ZTS,112429
GPN,-514333
ANET,-212874
CVX,73063
HUM,-870484
ECL,-642966
BF.B,-996279
MAA,548209
PKG,484967
CTL,363659
DOV,746028
CAG,947621
ZTS,-98568
JNJ,-588990
PM,-962623
EIX,-339069
IR,170640
MDT,-679942
DG,422856
CRM,-265560
PNW,431260
EIX,-796601
EVRG,-595970
WAB,-426231
KMI,-257899
VNO,222421
CMI,-368099
VZ,-385114
PGR,214840
HCP,-544095
MO,-946457
ATO,-737539
PNR,-718302
DG,-780021
BEN,307171
FMC,382811
PWR,-243208
CL,763357
TFX,96415
UAL,-842836
HUM,281507
TMK,371938
UNH,18372
PWR,-831679
UA,902679
UAA,-99373
F,-470592
LB,293713
LLY,-298066
OKE,122825
EXC,649432
JNPR,518071
FLR,511192
HUM,858531
CCL,-1202
COO,-220879
BBY,-101388
PXD,-316401
MTD,148435
LB,-845163
SJM,445685
AMT,863950
BSX,-609881
PXD,380768
L,-276933
NSC,-925056
UAA,883387
AME,763115
PHM,88886
CBS,-536459
CXO,-349853
ABT,-314155
PNC,-620857
CI,472620
PRU,-343898
PNC,-734833
CAT,103826
EQR,-299829
CNC,-604105
FRT,-305746
AME,30490
MCD,-772151
PM,37877
XEC,-176151
MAC,360053
MCD,-595842
ROP,513928
RF,269206
HOG,-986278
HES,363007
MAA,297134
LNT,914354
HES,-363785
EVRG,-311337
ITW,-873390
CF,-104613
IFF,402947
LYB,-542414
BSX,-802685
MSI,843879
ADM,-481594
ECL,-916691
PWR,283276
BLL,250878
CPRI,293430
M,-246466
BLL,-236115
AES,-811114
HP,957459
ED,71386
TEL,-222391
BXP,-356403
UNP,-110540
PNW,599618
VNO,390423
IT,-928578
WU,-333396
CVX,67956
TWTR,198678
ARNC,-560883
CAH,-685675
FLT,149980
TMO,-184038
TGT,559436
HCA,535340
CCL,-150419
WAB,-623134
AMG,-84221
ALB,490692
ADM,-544818
HCA,-220317
TEL,-189662
AWK,-372289
TDG,298066
ITW,-915136
CMI,819387
HP,-238494
EL,858991
MHK,-917355
HST,-815149
BMY,683968
K,-849436
EMN,-417222
EVRG,-333893
MSI,-322564
AMT,796500
KR,-107265
XEC,101570
LUV,-530898
O,593800
STZ,127788
FMC,-217270
RHT,314779
CNC,561306
BSX,-706957
EW,-625029
O,-11996
HFC,87165
CL,-210215
SPGI,-937593
EL,421316
ECL,175484
NI,-310625
ABC,-29318
AJG,-708113
HCA,563367
DVA,850169
CNC,-883395
WAT,994369
NUE,600151
WAT,-651163
XEL,-242755
KO,319274
MRO,-102933
CFG,210827
CLX,617089
CPRI,638445
PWR,-75374
HRS,-439979
DOW,-175418
PH,917007
CL,969039
WEC,-739063
DVA,-584079
HIG,-192865
MHK,-546152
AMT,2763
CLX,516345
ORCL,-216780
BHGE,-800783
JEC,84046
CTL,-735879
MOS,-405272
CI,665267
MRO,-552677
SYF,-661874
AFL,-85949
ADM,-290212
KSU,-955683
SWK,196799
WHR,-569617
TRV,652386
NEM,-457762
PNC,490831
FTV,-742356
HCP,192336
MPC,905084
GPC,777824
LYB,372009
EQR,-469881
ANET,-171518
CVS,463185
ORCL,-416831
LEN,-923641
DTE,-139771
CCL,-584152
GM,-324268
HLT,336664
OXY,357394
PNW,846322
AVB,179698
FRC,659756
BRK.B,111094
GM,527152
ECL,-19296
ACN,213412
NOC,443986
GE,473356
NBL,-918279
KO,-363776
PPL,-320858
PGR,190340
LYB,180710
ORCL,-617410
MSI,191338
CPRI,989276
AIV,-220795
GWW,208570
HCA,-692190
AIV,494357
TWTR,-399939
JNJ,-411443
IRM,-290754
CCL,-23213
ATO,795186
WCG,-704046
PRGO,269831
XEC,-582697
UA,637220
PNR,-188753
JWN,-847444
UHS,550234
LIN,566367
FRT,976365
D,807185
WEC,793656
BBY,-3641
TPR,-68617
DOW,608412
HD,773909
JWN,74712
APH,243460
ALL,850387
AWK,-589107
HES,646776
EVRG,460767
VAR,726589
EMR,-782970
ANET,-479397
TSS,689789
CMG,698385
FTV,186565
LUV,-124736
MET,682367
ANET,-223549
XEL,-295566
PNR,955361
FTV,-796236
PNW,-534634
RF,-509183
AFL,-101239
SEE,555571
D,-520703
A,-593479
MCD,-893427
CAT,846743
CMG,-376505
NRG,178016
STZ,-607708
GD,-4063
EOG,583237
HIG,-72047
JPM,-551998
MPC,910931
PGR,632006
BAX,31458
TWTR,-837547
MMM,14209
SCHW,-955294
NLSN,994260
MMC,454852
APA,-521849
CAH,-997347
PKG,-989272
BHGE,-596733
ADM,-742600
KSU,386891
GM,-622199
ZBH,-519031
OKE,806786
MKC,-717858
ICE,-823408
O,-571644
DOV,358207
KSU,-953941
SWK,951097
DRE,-943105
MHK,722878
TDG,828569
SJM,497501
MDT,168922
MOS,-629717
LB,118591
HUM,112105
LLL,-875848
CPRI,627588
NEM,-993526
COO,-322018
RF,-805432
BMY,893788
SEE,764703
TIF,-332152
WMB,399350
CAH,-584120
HAL,398341
WFC,207838
HRL,-372720
AFL,598990
BMY,-334
TSN,-110215
GLW,-482253
CCL,-62177
XOM,-695816
BAC,-698310
BLL,834285
WCG,426429
HD,-787327
UAA,272933
LB,4412
SYY,-22431
GPS,-777693
IPG,-3543
MET,-205606
MS,-454732
COP,-24178
AOS,-73596
KR,-558810
JWN,223393
MTD,183446
HD,-23397
PG,-301806
TIF,783828
XOM,-468381
FCX,441669
TSS,925672
PFG,-822596
WEC,72119
CMG,251278
AON,507783
TFX,378313
PRGO,-567320
UA,841459
BDX,778853
JPM,402941
EFX,342696
MGM,839815
BMY,526587
LH,-126045
FRC,296682
DAL,-274411
VAR,856683
MDT,919375
CRM,-818577
BBT,981103
KR,501866
CAH,-828492
VAR,941775
AEP,-415194
DLR,-495409
EQR,-468687
UNH,-211082
HRS,931594
EMN,730405
XYL,-602374
BK,864998
DTE,-867528
BK,-387996
NEE,802989
PXD,-936799
BBY,254355
KEY,-390501
HUM,-525907
UDR,-435519
HRS,79845
CPB,-222006
DHR,845187
DXC,-195322
APA,482006
JEC,592893
ROP,711643
CLX,-276046
MOS,-112196
SNA,-255341
COP,-817314
HUM,129751
BMY,-24184
AIG,-692797
IRM,-91946
FRC,-894485
OMC,367874
GS,-149793
AOS,187555
DRE,622761
NI,545425
PPL,-339297
EMN,-945567
GS,39922
ORCL,-441191
NCLH,-102854
LUV,-644393
MPC,-324968
DHI,-658519
ITW,887649
EL,-709138
TMO,69861
WM,-601400
PNR,-596119
EFX,600272
LLL,150074
AMP,-462867
TPR,644530
BHGE,-610798
CMG,-480336
MCO,-817304
CXO,-931534
MMC,453261
FRC,-394468
DFS,862278
AAP,-33236
SJM,-726526
TSS,92678
WMT,-788920
WCG,-371600
ICE,-257484
CL,-101689
COO,487423
PGR,113397
REG,-901042
MTD,-726732
EXR,243618
LLY,-34096
PM,-422129
AIV,-423160
BK,192834
MA,-667146
TEL,52929
GPS,577605
NBL,216682
NLSN,711009
AEE,357240
LYB,-303092
FMC,-75407
FE,-213253
BEN,307583
HUM,68348
BBY,569194
CMG,-540582
BSX,-952179
GPS,-465548
TDG,-620322
KSS,533047
HIG,79498
WM,17656
LH,-404917
GD,303187
LLL,937171
CAG,824800
HLT,246893
ZTS,-331218
MKC,826726
NCLH,-789802
DE,792388
PNR,-19699
TMO,-695933
MS,790673
EOG,-575436
ED,658655
NUE,370474
SCHW,597946
XEC,594599
KMB,258034
MDT,249242
SEE,483683
ABT,967062
TWTR,-96869
WCG,-575573
MLM,-816959
APD,-218372
AEE,-106555
CAH,-458898
VTR,-461332
NCLH,-197332
CAH,746876
PNW,-386370
RHT,-331893
BBY,713778
BMY,518110
K,633193
HPE,-937108
PWR,359514
CFG,992223
EW,123393
IQV,548026
AFL,-338412
EVRG,427874
SYK,329774
GPS,-153411
AON,795341
EIX,171438
ARNC,-775483
F,-873028
JPM,-312844
UAL,241007
TFX,870916
RHT,325874
ORCL,791443
CMS,985487
DOW,-195046
CI,-615430
DLR,-336690
CFG,886583
ITW,-598312
PG,-855718
PFE,-384405
RMD,789055
GWW,-94855
ZTS,441589
BK,398715
XOM,412175
BSX,907644
ARNC,833853
LLY,867892
ANET,127026
MPC,-849560
SLB,144224
MCD,-889406
DVN,-181663
WM,996842
MSCI,-367049
ECL,-349053
ABT,-915176
SNA,408675
PNW,831132
DLR,162873
STZ,-936524
LLL,-300038
FIS,-573397
CTL,675166
TAP,434242
TXT,483815
CFG,798513
MPC,46945
CPRI,-167796
NCLH,746409
NOV,445462
CHD,-446161
ORCL,-247479
STZ,-415050
BMY,-295220
HOG,-301480
TIF,-855039
CAG,-249058
AZO,284846
CVX,666175
FLR,-927901
DVN,-991312
CFG,-286308
FTV,-502151
KO,933792
BBY,934267
AAP,-704954
EXC,972719
CI,355317
EVRG,539799
LMT,469682
MLM,768285
IFF,-378745
MDT,316952
TXT,527288
F,55482
DLR,-111010
DHR,503011
AGN,-972175
HAL,592184
PHM,-719917
MMC,24561
UHS,817533
MHK,674000
RHI,306417
ZTS,844778
MET,342089
EW,-337947
IR,432298
HAL,296017
KMI,13143
XEL,-172559
CL,88709
DHI,724559
EQR,350061
CNC,-427790
KSU,-860771
BF.B,456467
WAT,645735
CCL,-66694
DE,399910
JWN,805937
DGX,-77522
NCLH,-814446
FBHS,211046
MMC,208807
UNH,130288
CPB,-232606
LLY,825011
AMG,-187510
DRI,72912
F,841079
DWDP,-210277
KO,-943126
COO,-742416
PKI,848867
SCHW,-167885
LLL,334287
JPM,-412080
NSC,-296968
MLM,-687828
DTE,857050
CCL,-237502
ECL,15492
BMY,902018
TIF,482148
HLT,489452
AEE,-423746
NI,-736681
BWA,-427474
MET,-459946
GD,-349354
HUM,40745
MLM,391604
DIS,42657
MSI,458081
DHI,-431700
HCP,941558
APD,228876
NRG,-783192
AAP,853418
BRK.B,871087
PWR,848114
EMN,-34723
IPG,-52256
ABC,-699748
APA,792658
MSI,-474141
MAA,-379098
SLB,454255
TDG,200167
FL,-463995
ALB,-192957
KSU,-928525
TFX,105486
CRM,-190253
COP,-401720
PNW,553264
ARE,-596194
CAT,-809220
KMB,-695844
DWDP,-188412
LYB,597638
AMT,-636297
PVH,742853
C,-939943
DTE,-587675
SWK,-357947
KO,-73586
BMY,453988
ABT,-743204
SCHW,-701124
WEC,754879
CFG,-377670
USB,-689968
ZTS,-883160
SCHW,-544794
DG,-996225
MSCI,-479756
DE,442639
HES,814434
MCO,83368
FRT,-72136
TMO,842307
CRM,-821402
CPB,266108
LIN,623148
ABC,-988426
PHM,-866275
KSS,393702
HP,240119
PNC,274409
VAR,611531
VFC,55651
MSI,-618706
GM,-88270
RTN,-30642
LB,98784
AMP,-540331
CAT,767653
MAC,-854132
AMT,-139097
WAB,-335803
FRC,-552390
AMG,537758
CVX,-498859
DUK,-315423
MA,241259
HAL,-264634
JWN,-201981
KR,804416
BSX,-146770
AWK,458816
USB,-174099
CRM,968501
AME,-989859
MLM,28228
SWK,-652742
MMC,425672
HP,-110634
COG,816411
NI,204878
DLR,-241361
KIM,-169182
AMT,691598
TAP,211619
URI,344504
CFG,-13954
MSCI,-762800
MOS,803049
GM,975355
MKC,-827008
BRK.B,-116275
MAC,661436
EQR,-881196
PKG,-83196
ABC,135302
BK,-726924
AAP,250199
DHI,-300066
LNT,144243
MRO,353785
DRI,544766
CF,-818397
HCA,-266748
MCD,707438
LH,-315146
ALB,383621
LYB,-98650
ROL,-379583
OKE,-484494
EMN,-706672
VLO,485548
CPB,-116380
ABT,504152
GPN,-328456
UAL,659126
XEL,-481571
BBY,-531526
EXR,815181
RSG,221357
ROL,-115996
BLL,-647939
HRS,541590
ALK,-820630
IFF,568263
UAL,680298
EMN,479359
TMK,-648193
HRS,238799
CXO,-297664
SHW,-79153
SYF,239934
NUE,-287090
STZ,-587060
MS,956404
UNH,860692
WFC,485309
GPC,-474604
GS,-971043
MTD,-235949
HES,-53254
TDG,57695
FTI,-270041
